Year,HomeTeam,AwayTeam,FTR,1H,1D,1A,2H,2D,2A,3H,3D,3A,4H,4D,4A,5H,5D,5A,6H,6D,6A
16,Guingamp,Paris SG,H,7,4.33,1.44,7.25,4.25,1.48,6,3.7,1.55,6.5,4.2,1.48,7.57,4.38,1.51,7,4,1.5
16,Lorient,St Etienne,H,2.4,3.2,3,2.55,3.1,2.95,2.8,3.1,2.5,2.5,3.1,2.9,2.58,3.2,3.07,2.7,3,2.8
16,Montpellier,Bordeaux,H,2.25,3.3,3.2,2.25,3.25,3.4,2.4,3.15,2.9,2.2,3.1,3.4,2.28,3.29,3.56,2.3,3.1,3.3
16,Rennes,Bastia,A,1.8,3.4,4.75,1.83,3.2,5.25,1.7,3.5,4.85,1.75,3.3,5,1.81,3.48,5.36,1.83,3.2,5
16,Toulouse,Nancy,D,1.91,3.2,4.33,1.95,3.1,4.6,1.85,3.3,4.2,1.91,3.1,4.5,1.96,3.19,4.99,1.95,3,4.5
16,Caen,Metz,H,1.75,3.5,4.75,1.83,3.6,4.5,1.9,3.3,4,1.8,3.4,4.75,1.83,3.6,5.02,1.83,3.4,4.5
16,Marseille,Lille,H,2.05,3.2,3.75,2.2,3.25,3.5,2,3.2,3.75,2.1,3.1,3.8,2.17,3.21,3.97,2.2,3,3.6
16,Monaco,Lyon,A,1.83,3.75,4,1.91,3.5,4.1,1.85,3.4,4.1,1.85,3.6,4,1.88,3.78,4.39,1.91,3.5,4
16,Nice,Dijon,H,1.53,4.2,5.75,1.55,4.2,6,1.5,3.9,6.4,1.57,4,5.75,1.58,4.31,6.18,1.57,3.8,6
16,Bastia,Marseille,A,3.2,3.1,2.4,3.2,3.1,2.4,2.8,3.1,2.5,3.2,3.1,2.38,3.36,3.17,2.43,3.2,3.1,2.38
16,Bordeaux,Nice,D,2.7,3.1,2.8,2.7,3.2,2.75,2.65,3.1,2.65,2.5,3.1,2.8,2.69,3.2,2.94,2.45,3.25,2.9
16,Dijon,Toulouse,H,2.5,3.2,3,2.4,3.2,3.1,2.65,3.1,2.65,2.4,3.1,3,2.51,3.26,3.12,2.6,3.2,2.75
16,Lille,Rennes,D,2.05,3.2,4,2.05,3.2,4,2.1,3.15,3.5,2.05,3.1,3.8,2.1,3.29,4.12,2.15,3.2,3.6
16,Lyon,Angers,H,1.44,4.5,7.5,1.45,4.4,7.5,1.5,3.9,6.3,1.44,4.2,7,1.49,4.52,7.68,1.44,4.33,7.5
16,Metz,Guingamp,D,3.4,3.1,2.3,3.1,3.3,2.35,2.9,3.15,2.4,3.1,3.25,2.3,3.23,3.39,2.38,2.9,3.25,2.45
16,Monaco,Caen,H,1.25,6,12,1.28,5.75,11,1.3,5,9,1.29,5.5,11,1.29,6.08,11.77,1.3,5.5,9.5
16,Nantes,Montpellier,H,2.25,3.2,3.4,2.25,3.2,3.4,2.2,3.1,3.3,2.2,3.1,3.4,2.29,3.29,3.52,2.38,3.25,3
16,Paris SG,Lorient,H,1.18,7.5,15,1.17,7.5,16,1.2,5.8,13,1.2,7,13,1.2,7.92,15.33,1.2,7,12
16,St Etienne,Nancy,D,2,3.1,4.33,2.05,3.1,4.1,1.85,3.3,4.3,2.05,3,4.2,2.09,3.12,4.42,1.85,3.25,4.75
16,Lille,St Etienne,D,2.05,3.1,4.2,2.1,3.1,4,2.2,3.1,3.3,2.05,3,4,2.09,3.18,4.4,2.1,3,4
16,Angers,Bordeaux,D,2.8,3,2.75,2.8,3,2.75,2.7,3,2.7,2.75,3,2.75,2.89,3.08,2.82,2.75,3.1,2.7
16,Lorient,Guingamp,H,2.45,3.2,3,2.4,3.1,3.2,2.5,3,2.9,2.4,3.25,2.9,2.44,3.38,3.13,2.45,3.3,2.9
16,Montpellier,Dijon,D,1.8,3.5,4.75,1.78,3.6,4.75,1.8,3.4,4.35,1.75,3.5,4.5,1.81,3.75,4.88,1.83,3.5,4.33
16,Nancy,Bastia,H,1.95,3.1,4.75,2,3.1,4.4,2,3.2,3.75,1.95,3,4.5,2.05,3.12,4.61,2,3.1,4.2
16,Rennes,Paris SG,A,7,4,1.53,7.25,4,1.5,6,3.7,1.55,6.5,4,1.5,7.97,4.17,1.52,7,3.8,1.53
16,Toulouse,Nantes,A,2.05,3.1,4.1,2.1,3.2,3.8,2,3.2,3.75,2,3,4.2,2.04,3.17,4.55,2.15,3,3.8
16,Caen,Lyon,H,4.75,3.75,1.75,4.4,3.8,1.78,4.1,3.4,1.85,4.33,3.8,1.75,4.71,3.97,1.78,4.2,3.75,1.8
16,Marseille,Monaco,A,3,3.3,2.4,2.95,3.4,2.4,2.9,3.15,2.4,3,3.4,2.3,3.18,3.53,2.34,2.9,3.4,2.4
16,Nice,Metz,D,1.5,4.2,7,1.48,4.25,7,1.45,4,7,1.48,4.2,7,1.47,4.55,7.88,1.5,4,7
16,Nantes,Caen,H,2,3.4,4,2,3.2,4.2,2.1,3.15,3.45,2,3.25,4,2.05,3.37,4.15,2.05,3.25,3.8
16,Bastia,Nice,D,3,3.1,2.55,3.1,3,2.55,2.8,3.1,2.5,3.1,3,2.4,3.31,3.15,2.5,2.9,3,2.6
16,Bordeaux,Toulouse,H,2.1,3.25,3.8,2,3.3,4,2,3.2,3.75,2.05,3.1,3.8,2.11,3.25,4.11,2.05,3.2,3.8
16,Dijon,Lille,D,3,3.1,2.55,3,3.1,2.55,2.7,3.1,2.6,2.9,3.1,2.5,2.99,3.24,2.62,2.9,3,2.62
16,Guingamp,Rennes,D,2.3,3.1,3.4,2.3,3.2,3.3,2.3,3.1,3.1,2.25,3.1,3.4,2.29,3.24,3.58,2.25,3.2,3.3
16,Metz,Montpellier,H,3.1,3.2,2.4,3.2,3.1,2.4,2.6,3.1,2.7,3,3.25,2.38,3.23,3.33,2.41,2.9,3.2,2.5
16,Nantes,Paris SG,A,10,4.33,1.4,8.75,4.6,1.4,7,4,1.45,8.5,4.33,1.4,9.61,4.76,1.41,8,4.5,1.4
16,Lyon,Marseille,H,1.73,3.75,5,1.7,3.7,5.25,1.8,3.3,4.5,1.7,3.8,4.5,1.69,3.89,5.65,1.75,3.5,5
16,Monaco,Lorient,H,1.33,5,10,1.3,5.5,10,1.35,4.7,7.9,1.35,5.25,8.5,1.35,5.75,9.13,1.36,5.5,7
16,St Etienne,Angers,H,1.85,3.4,4.75,1.87,3.3,4.75,1.8,3.3,4.5,1.85,3.1,4.75,1.91,3.31,5.05,1.91,3,5
16,Marseille,Montpellier,H,1.67,3.75,5.5,1.67,3.7,5.5,1.75,3.4,4.65,1.67,3.8,5.25,1.71,3.97,5.46,1.73,3.6,5
16,Angers,Metz,H,2,3.2,4.2,2,3.25,4.1,1.9,3.3,4,2,3,4.33,2.03,3.18,4.58,1.95,3.1,4.5
16,Bastia,Caen,D,2.25,3.1,3.5,2.3,3.1,3.4,2.1,3.15,3.45,2.3,3,3.4,2.36,3.13,3.56,2.3,3,3.4
16,Lorient,Dijon,A,2.05,3.5,3.6,2.1,3.5,3.5,2.1,3.15,3.45,2.05,3.4,3.6,2.09,3.59,3.75,2.1,3.4,3.5
16,Lyon,Lille,A,1.45,4.33,7.5,1.48,4.4,7,1.55,3.7,6,1.48,4.2,7,1.49,4.41,7.92,1.44,4.2,8
16,Nancy,Bordeaux,A,2.63,3,3,2.6,3.1,2.9,2.5,3.1,2.8,2.62,2.9,2.9,2.73,3.07,3,2.7,3,2.8
16,Rennes,Nantes,D,2.2,3.1,3.6,2.1,3.25,3.75,2,3.2,3.75,2.1,3,3.8,2.18,3.15,4.03,2.2,3.1,3.5
16,Nice,Guingamp,H,1.95,3.4,4.2,1.9,3.5,4.25,1.7,3.4,5,1.95,3.4,3.8,2.02,3.5,4.08,1.95,3.4,4
16,Paris SG,Monaco,D,1.67,4,5,1.67,4.1,4.75,1.65,3.5,5.3,1.62,4,5,1.65,4.23,5.49,1.67,3.8,5
16,Toulouse,St Etienne,A,2.3,3,3.6,2.35,3,3.4,2.4,3.15,2.9,2.25,2.9,3.5,2.33,3.08,3.68,2.3,3,3.4
16,Metz,Marseille,H,4.33,3.6,1.85,4.1,3.6,1.9,3.75,3.2,2,4,3.6,1.85,4.29,3.72,1.93,4,3.5,1.91
16,Bordeaux,Rennes,D,1.91,3.4,4.33,1.95,3.25,4.33,1.9,3.3,4,1.95,3.1,4.33,2,3.28,4.57,1.95,3.25,4.2
16,Dijon,Paris SG,A,11,5.5,1.3,9.25,5.25,1.33,7.5,4.3,1.4,8.5,5,1.35,10.46,5.45,1.34,9,5,1.33
16,Guingamp,Caen,A,1.95,3.5,4,1.95,3.5,4,1.9,3.3,4,1.91,3.4,4,1.97,3.58,4.19,1.95,3.25,4.2
16,Lille,Lorient,A,1.73,3.8,4.75,1.75,3.6,5,1.7,3.5,4.85,1.75,3.5,4.5,1.82,3.71,4.84,1.75,3.5,5
16,Monaco,Nice,H,1.53,4,6.5,1.57,4.25,5.5,1.65,3.5,5.3,1.55,4.2,5.75,1.58,4.41,6.06,1.57,3.8,6
16,Montpellier,Bastia,H,1.8,3.6,4.5,1.85,3.5,4.5,1.85,3.4,4.1,1.83,3.5,4.5,1.85,3.71,4.67,1.85,3.4,4.5
16,Nantes,Nancy,A,2.05,3.1,4.2,2.05,3.1,4.1,2.1,3.1,3.6,2,3,4.33,2.08,3.1,4.52,2.05,3,4.2
16,St Etienne,Lyon,H,3.6,3.4,2.1,3.6,3.4,2.1,3.1,3.1,2.3,3.5,3.3,2.1,3.76,3.53,2.1,3.5,3.25,2.15
16,Toulouse,Angers,H,2.1,3.2,3.8,2.1,3.2,3.8,2.2,3.1,3.3,2.15,3,3.8,2.21,3.11,3.98,2.1,3,4
16,Caen,Bordeaux,A,2.5,3.2,3,2.55,3.2,2.9,2.5,3.1,2.8,2.5,3.1,2.88,2.6,3.29,2.98,2.6,3.2,2.75
16,Montpellier,Monaco,A,4.6,3.8,1.75,4.6,3.8,1.75,4.3,3.6,1.75,4,3.8,1.75,4.83,3.98,1.76,4.5,3.75,1.73
16,Paris SG,Lille,H,1.2,6.5,15,1.2,6.5,15,1.22,5.5,12,1.22,6,15,1.22,6.78,17.26,1.22,6,13
16,Angers,Rennes,D,2.5,3,3.2,2.45,3,3.2,2.4,3,3.05,2.4,3,3.1,2.54,3.1,3.24,2.5,2.9,3.2
16,Lorient,Toulouse,D,2.3,3.2,3.3,2.3,3.1,3.4,2.3,3.1,3.1,2.3,3.2,3.25,2.35,3.32,3.35,2.3,3.3,3.1
16,Lyon,Nancy,H,1.4,4.75,8,1.45,4.1,8.5,1.4,4.3,7.5,1.4,4.5,8,1.42,4.78,8.77,1.44,4.4,7
16,Marseille,Guingamp,H,1.7,3.75,5.25,1.7,3.75,5.25,1.7,3.5,4.85,1.67,3.6,5.25,1.7,3.89,5.54,1.67,3.6,5.5
16,Metz,Dijon,H,2.5,3.2,3,2.55,3.1,3,2.3,3.1,3.1,2.4,3.2,2.9,2.51,3.34,3.05,2.4,3.1,3.1
16,Nice,St Etienne,H,2.05,3.4,3.8,2,3.4,3.9,2,3.2,3.75,2,3.25,3.8,2.05,3.37,4.16,2.05,3.2,3.8
16,Bordeaux,Paris SG,A,5.5,4,1.62,5.75,4,1.6,5.6,3.6,1.6,5.25,3.8,1.62,5.81,4.11,1.65,5.5,4.2,1.62
16,Dijon,Caen,H,2.38,3.3,3.1,2.35,3.3,3.1,2.3,3.1,3.1,2.25,3.3,3.1,2.32,3.51,3.24,2.4,3.1,3.1
16,Guingamp,Lyon,H,3.7,3.6,2,3.7,3.6,2,3.6,3.3,2,3.6,3.6,1.95,3.81,3.73,2.02,3.75,3.4,2
16,Lille,Angers,A,1.91,3.2,4.75,1.87,3.25,4.75,1.8,3.4,4.35,1.91,3.1,4.5,1.94,3.31,4.8,1.91,3.2,4.5
16,Monaco,Metz,H,1.22,6.5,13,1.25,6.25,11.5,1.25,5.5,10.3,1.22,6,12,1.26,6.64,12.48,1.25,5.5,12
16,Nancy,Montpellier,A,2.5,3.1,3.1,2.45,3,3.2,2.4,3.15,2.9,2.4,3,3,2.51,3.17,3.21,2.5,3.1,3
16,Toulouse,Bastia,H,1.83,3.3,5,1.83,3.3,5,1.8,3.4,4.35,1.8,3.25,5,1.82,3.4,5.49,1.83,3.2,5
16,Nantes,Marseille,H,3.25,3.1,2.38,3.2,3.25,2.35,3.3,3.1,2.2,3.1,3.2,2.3,3.23,3.32,2.41,3.2,3,2.4
16,Rennes,Nice,D,2.63,3.1,2.88,2.75,3,2.85,2.6,3.2,2.6,2.62,2.9,2.9,2.72,3,3.08,2.7,2.9,2.9
16,St Etienne,Lorient,H,1.91,3.5,4.2,1.91,3.4,4.25,1.9,3.35,3.9,1.85,3.5,4.2,1.91,3.62,4.43,1.91,3.4,4.2
16,Bastia,Monaco,D,7,4.2,1.5,6,3.75,1.57,5.3,3.5,1.65,6,4.2,1.5,6.98,4.37,1.53,6,4,1.55
16,Angers,Nancy,H,2.05,3.1,4.2,2.1,3.2,3.6,2.1,3,3.7,2.05,3,4.2,2.12,3.09,4.34,2,3.1,4.2
16,Caen,Lille,A,2.5,3,3.2,2.6,3.1,2.75,2.5,3.1,2.8,2.5,3,2.9,2.65,3.17,3.01,2.62,3.1,2.8
16,Lorient,Nice,A,2.9,3.25,2.5,2.75,3.25,2.5,2.85,3.2,2.4,2.8,3.2,2.5,2.9,3.36,2.61,2.75,3.2,2.6
16,Marseille,Rennes,H,1.67,3.75,5.5,1.62,3.75,5.5,1.75,3.4,4.65,1.7,3.6,5,1.71,3.89,5.42,1.67,3.8,5
16,Metz,Nantes,D,3.25,3,2.45,2.65,3,2.8,2.6,3.1,2.7,3,3,2.5,3.08,3.09,2.66,2.8,3.1,2.62
16,Bordeaux,Guingamp,H,1.91,3.5,4.2,1.83,3.3,4.5,1.9,3.2,4.2,1.91,3.4,4,1.96,3.51,4.33,1.95,3.25,4
16,Lyon,Dijon,H,1.36,4.75,9.5,1.4,4.5,7.25,1.4,4.3,7.5,1.36,5,8.5,1.36,5.41,9.7,1.4,4.8,7.5
16,Montpellier,St Etienne,H,2.25,3.2,3.4,2.2,3.1,3.4,2.4,3.15,2.9,2.25,3.1,3.3,2.29,3.28,3.52,2.4,3.2,3
16,Paris SG,Toulouse,D,1.2,6.5,15,1.22,6.25,11.5,1.25,5.5,10.3,1.2,6,17,1.21,7.02,18.16,1.22,6,13
16,Caen,Nancy,H,2.15,3.2,3.75,2.15,3.2,3.7,2.2,3.1,3.3,2.15,3.1,3.6,2.18,3.21,3.93,2.2,3.1,3.5
16,Nantes,Dijon,H,1.73,3.6,5.25,1.67,3.7,5.5,1.85,3.2,4.4,1.73,3.6,5,1.76,3.79,5.36,1.75,3.3,5.5
16,Nice,Montpellier,H,2.05,3.3,3.8,2,3.4,3.9,1.9,3.35,3.9,1.95,3.3,3.8,2.05,3.46,4.11,2.05,3.1,4
16,Angers,Bastia,H,1.85,3.2,5,1.83,3.25,5,1.8,3.4,4.35,1.8,3.3,5,1.81,3.47,5.14,1.83,3.2,5
16,Guingamp,Monaco,A,5,3.75,1.73,4.75,3.75,1.75,4.65,3.4,1.75,4.5,3.8,1.75,4.86,3.85,1.79,4.5,3.6,1.8
16,Lille,Bordeaux,A,2.4,3.1,3.25,2.45,3,3.2,2.5,3.1,2.8,2.4,3,3.1,2.5,3.15,3.26,2.5,3,3.1
16,Nancy,Toulouse,D,2.7,3,2.88,2.7,2.95,2.95,2.65,3.1,2.65,2.75,2.88,2.9,2.89,2.92,2.97,2.7,2.9,2.9
16,Rennes,Lorient,H,2.05,3.4,3.75,2,3.4,3.9,1.85,3.4,4.1,2.1,3.25,3.6,2.17,3.35,3.76,2,3.25,4
16,Lyon,Metz,H,1.22,7,12,1.22,6.5,12.5,1.3,5,9,1.22,6.5,13,1.24,7,13.35,1.25,6,11
16,Marseille,Paris SG,A,5.5,3.75,1.67,5.25,3.9,1.65,5.3,3.5,1.65,4.75,3.8,1.67,5.49,3.98,1.69,5,3.75,1.7
16,St Etienne,Caen,A,1.75,3.4,5.25,1.75,3.6,5,1.6,3.6,5.6,1.75,3.4,5,1.78,3.65,5.26,1.75,3.5,5
16,Bastia,Nantes,D,3.3,2.9,2.5,3.1,2.95,2.55,2.9,3,2.5,3,2.9,2.5,3.17,3.05,2.62,3.2,2.88,2.5
16,Bordeaux,Lyon,D,3.2,3.4,2.25,3.2,3.5,2.2,3.1,3.1,2.3,3.1,3.5,2.15,3.35,3.65,2.21,3,3.4,2.3
16,Bastia,St Etienne,D,3.3,3.1,2.38,3.3,3,2.4,2.8,3.1,2.5,3.3,3,2.38,3.43,3.12,2.42,3.2,3,2.4
16,Caen,Angers,A,2.38,3.1,3.3,2.3,3.1,3.4,2.2,3.1,3.3,2.3,3,3.3,2.38,3.14,3.5,2.4,3,3.2
16,Dijon,Nice,A,3.25,3.4,2.2,3.25,3.25,2.3,3.2,3.2,2.2,3.2,3.25,2.25,3.35,3.38,2.32,3.2,3.2,2.3
16,Metz,Rennes,D,3.2,3,2.5,3.1,3.1,2.5,2.65,3.1,2.65,2.9,3.1,2.5,3.09,3.19,2.58,2.9,3,2.62
16,Montpellier,Guingamp,D,2,3.5,3.8,2,3.4,3.9,2,3.2,3.75,1.95,3.4,3.8,2.01,3.54,4.08,2.05,3.3,3.75
16,Paris SG,Nancy,H,1.14,8,21,1.15,8.5,17,1.15,7,15,1.14,8,23,1.15,8.82,23.03,1.14,8,17
16,Lorient,Marseille,A,3.1,3.4,2.25,3.1,3.3,2.35,3,3.2,2.3,2.9,3.5,2.3,3.28,3.46,2.32,3,3.3,2.38
16,Monaco,Nantes,H,1.4,5,7.5,1.4,4.5,9,1.35,4.7,8,1.4,4.5,8,1.4,4.91,9.26,1.4,4.5,8
16,Toulouse,Lille,D,2.05,3.3,4,2.1,3.1,4,2.2,3.1,3.3,2.1,3,4,2.14,3.16,4.16,2.15,3,3.8
16,Marseille,Angers,H,1.67,3.75,5.5,1.7,3.7,5.25,1.65,3.5,5.3,1.67,3.6,5.25,1.71,3.9,5.6,1.7,3.5,5.5
16,Nice,Caen,D,1.67,3.6,5.75,1.67,3.6,5.75,1.6,3.6,5.6,1.67,3.6,5.25,1.7,3.85,5.82,1.67,3.6,5.5
16,Guingamp,Bastia,H,1.73,3.6,5.25,1.78,3.5,5,1.8,3.4,4.35,1.73,3.4,5.25,1.76,3.58,5.67,1.8,3.3,5
16,Monaco,Bordeaux,H,1.45,4.5,7.5,1.45,4.5,7,1.45,4,7,1.48,4.33,6.5,1.48,4.78,7.11,1.5,4,7
16,Montpellier,Nantes,A,2.1,3.25,3.8,2.15,3.2,3.7,2.1,3.15,3.45,2.05,3.2,3.8,2.13,3.31,3.96,2.2,3.2,3.4
16,Nancy,Lille,A,2.6,3.1,2.9,2.65,3,2.95,2.6,3.1,2.7,2.62,2.8,3,2.74,2.97,3.1,2.7,2.9,2.9
16,Rennes,Dijon,D,1.8,3.5,4.75,1.75,3.6,5,1.8,3.4,4.35,1.75,3.5,5,1.77,3.66,5.38,1.8,3.3,5
16,Lorient,Paris SG,A,9.5,5.25,1.33,9,5.25,1.33,9,5,1.3,9,5.25,1.3,10.25,5.92,1.32,9.5,4.5,1.36
16,Lyon,Toulouse,H,1.44,4.5,7.5,1.48,4.5,6.75,1.45,4,7,1.44,4.5,6.5,1.48,4.79,7.04,1.5,4.2,6.5
16,St Etienne,Metz,D,1.62,3.8,6,1.57,3.9,6.25,1.6,3.6,5.6,1.6,3.6,6,1.63,3.88,6.59,1.62,3.6,6
16,Lille,Marseille,D,3.1,3.2,2.38,3,3.2,2.5,2.6,3.2,2.6,3,3.1,2.4,3.18,3.18,2.55,2.9,3.2,2.5
16,Metz,Bastia,H,1.8,3.4,4.75,1.83,3.6,4.5,2,3.2,3.75,1.8,3.4,4.75,1.83,3.68,4.97,1.85,3.4,4.4
16,Angers,Guingamp,H,2.2,3.1,3.6,2.3,3.2,3.3,2.2,3.1,3.3,2.2,3,3.5,2.25,3.21,3.71,2.3,3,3.4
16,Bordeaux,Montpellier,H,2,3.5,3.8,1.95,3.4,4.1,2,3.2,3.75,2,3.4,3.8,2.04,3.54,3.95,2,3.4,3.75
16,Nancy,Lorient,A,2.15,3.3,3.6,2.1,3.4,3.6,2.1,3.2,3.4,2.1,3.25,3.6,2.16,3.4,3.74,2.1,3.25,3.6
16,Nantes,Nice,D,2.4,3.1,3.25,2.4,3.25,3.1,2.6,3.2,2.6,2.4,2.9,3.1,2.55,3.07,3.25,2.5,3,3.1
16,Toulouse,Rennes,D,2.2,3,3.75,2.1,3.25,3.8,2,3.2,3.75,2.2,3.1,3.5,2.25,3.22,3.71,2.1,3.1,3.8
16,Caen,Monaco,A,5.25,3.8,1.67,5.25,3.8,1.67,5.3,3.5,1.65,5,3.8,1.67,5.3,4.08,1.69,5,3.8,1.67
16,Dijon,St Etienne,A,3,3.1,2.55,2.8,3.25,2.6,2.6,3.2,2.6,2.9,3,2.5,3.04,3.19,2.62,2.88,3.1,2.6
16,Paris SG,Lyon,H,1.44,4.75,6.75,1.5,4.4,6.25,1.45,4,7,1.48,4.5,6,1.46,5.07,6.93,1.5,4.8,5.5
16,Guingamp,Nancy,H,1.8,3.6,4.75,1.83,3.3,5,1.9,3.3,4,1.75,3.3,5,1.81,3.54,5.44,1.8,3.3,5
16,Bastia,Lille,A,3.4,3,2.38,3.4,3.1,2.3,2.95,3.1,2.4,3.3,3,2.3,3.49,3.16,2.37,3.6,2.88,2.3
16,Marseille,Dijon,D,1.4,4.75,8,1.4,4.75,7.75,1.4,4.3,7.5,1.4,4.5,7,1.43,4.99,7.89,1.44,4.5,7
16,Lorient,Caen,H,2.2,3.4,3.3,2.25,3.25,3.4,2.1,3.2,3.4,2.2,3.4,3.2,2.26,3.53,3.34,2.25,3.25,3.25
16,Montpellier,Toulouse,A,2.1,3.4,3.6,2.05,3.3,3.8,2.1,3.15,3.45,2.05,3.3,3.75,2.09,3.43,3.93,2.05,3.4,3.6
16,Nantes,Angers,H,2.15,3.3,3.6,2.1,3.1,4,2,3.2,3.75,2.15,3.1,3.6,2.18,3.23,3.88,2.2,3.1,3.6
16,Nice,Bordeaux,H,2.25,3.3,3.3,2.25,3.25,3.4,2.1,3.15,3.45,2.25,3.3,3.2,2.32,3.4,3.32,2.25,3.25,3.25
16,Rennes,Lyon,D,4.2,3.75,1.85,4.1,3.7,1.87,4.35,3.4,1.8,4,3.75,1.85,4.42,3.73,1.88,4.2,3.5,1.85
16,Metz,Lyon,A,6,4,1.57,5.75,3.9,1.62,5.3,3.5,1.65,5.25,4,1.62,,,,5,3.8,1.57
16,Lille,Nice,A,2.63,3,3,2.55,3.1,3,2.6,3.1,2.7,2.62,3,2.88,2.71,3.11,3.03,2.5,3.1,3
16,Angers,Monaco,A,4.8,3.8,1.73,5,3.7,1.72,4.65,3.4,1.75,4.75,3.8,1.7,5.11,4.06,1.71,5,3.6,1.73
16,Bordeaux,Metz,H,1.45,4.2,8,1.45,4.1,8.5,1.5,3.9,6.3,1.44,4.33,7,1.46,4.67,7.99,1.44,4.33,7
16,Caen,Montpellier,A,2.38,3.25,3.1,2.4,3.3,3,2.3,3.1,3.1,2.38,3.25,3,2.44,3.41,3.11,2.4,3.1,3.1
16,Dijon,Bastia,A,1.95,3.3,4.2,1.91,3.5,4.1,1.8,3.4,4.35,1.91,3.3,4.2,1.95,3.49,4.43,1.95,3.4,4
16,Lyon,Lorient,A,1.29,6,9.5,1.28,5.75,11,1.3,5,9,1.3,6,9,1.28,6.7,10.52,1.3,5.5,9
16,Nancy,Rennes,H,2.8,3,2.8,2.7,2.95,2.95,2.4,3.15,2.9,2.75,2.9,2.75,2.86,3.07,2.86,2.7,3,2.8
16,Paris SG,Guingamp,H,1.14,8,19,1.14,8.5,19,1.17,6.5,14,1.17,8,17,1.17,9,17,1.14,7.5,21
16,St Etienne,Nantes,D,2.05,3.2,4,2.05,3.3,3.8,2,3.2,3.75,2.05,3.1,4,2.07,3.27,4.24,2.1,3,4
16,Toulouse,Marseille,D,3,3.2,2.5,2.85,3.4,2.45,2.6,3.2,2.6,2.88,3.25,2.4,2.93,3.4,2.57,2.9,3,2.6
16,Angers,Paris SG,A,11,5.5,1.3,9,5.25,1.3,9,5,1.3,10,5.5,1.3,11.09,5.64,1.32,9.5,5.5,1.3
16,Guingamp,Toulouse,H,2.1,3.3,3.5,2,3.3,3.8,2.2,3.1,3.3,2.15,3.25,3.5,2.18,3.37,3.63,2,3.4,3.8
16,Metz,Caen,D,2.38,3.25,3,2.4,3.25,2.9,2.2,3.1,3.3,2.4,3.1,3,2.55,3.22,3.1,2.4,3.2,3
16,Monaco,Dijon,H,1.22,6.5,11,1.22,6,11.5,1.27,5.2,10,1.25,6.5,11,1.27,6.85,11.09,1.25,6,10
16,Montpellier,Lorient,H,1.91,3.5,4,1.87,3.5,4,2.2,3.2,3.2,1.85,3.5,4,1.92,3.73,4.25,1.95,3.6,3.75
16,Nice,Nancy,H,1.65,3.6,5.5,1.65,3.5,5.5,1.55,3.7,6,1.67,3.5,5.75,1.68,3.74,6.19,1.67,3.6,5.5
16,Rennes,Lille,H,2.3,3.1,3.25,2.25,3,3.4,2.5,3.1,2.8,2.3,2.9,3.4,2.41,3.08,3.51,2.3,3.1,3.3
16,Bastia,Lyon,A,5.5,4,1.57,5.5,4,1.57,5.6,3.6,1.6,5,4.2,1.62,6.03,4.4,1.58,6,4.2,1.53
16,Marseille,St Etienne,H,1.8,3.5,4.5,1.78,3.5,4.5,1.8,3.4,4.35,1.8,3.4,4.5,1.85,3.64,4.77,1.85,3.4,4.4
16,Nantes,Bordeaux,A,2.5,3.2,2.88,2.55,3.25,2.7,2.65,3.1,2.65,2.5,3.2,2.88,2.56,3.34,2.98,2.62,3.25,2.7
16,Metz,Paris SG,A,17,7.5,1.17,15,7.5,1.18,13,5.8,1.2,15,7.5,1.18,18.47,8.09,1.18,15,6,1.2
16,Nancy,Marseille,D,3.75,3.4,2.05,3.8,3.4,2.05,3.6,3.3,2,3.6,3.4,2,3.83,3.62,2.07,3.6,3.4,2.05
16,Bordeaux,Bastia,H,1.36,5.25,8,1.4,4.5,8.75,1.4,4.3,7.5,1.36,4.5,9.5,1.39,4.83,10.02,1.4,4.5,8
16,Caen,Nantes,A,2.5,3.25,2.9,2.4,3.1,3.2,2.3,3.1,3.1,2.5,3,3,2.57,3.19,3.11,2.5,3.1,3
16,Dijon,Angers,H,2.2,3.3,3.4,2.2,3.25,3.5,2.2,3.1,3.3,2.2,3.1,3.5,2.23,3.3,3.66,2.25,3.3,3.25
16,Lille,Guingamp,H,1.95,3.5,4,1.95,3.4,4.2,2,3.2,3.75,1.91,3.3,4.2,1.93,3.54,4.42,2,3.25,4
16,Lorient,Metz,H,1.73,4,4.5,1.75,3.7,4.75,1.75,3.4,4.65,1.73,3.75,4.75,1.75,3.95,4.95,1.8,3.6,4.33
16,Paris SG,Montpellier,H,1.17,8,15,1.18,8,13.5,1.15,7,15,1.17,8,15,1.18,8.64,15.29,1.17,8,12
16,Lyon,Monaco,A,2.6,3.6,2.6,2.75,3.3,2.6,2.6,3.2,2.6,2.5,3.6,2.5,2.69,3.67,2.62,2.7,3.3,2.62
16,St Etienne,Rennes,D,2.1,3.1,4,2.05,3.25,4,2,3.2,3.75,2.05,3.1,4,2.11,3.24,4.12,2.05,3.1,4
16,Toulouse,Nice,D,2.6,3.2,2.88,2.6,3.25,2.8,2.75,3.15,2.5,2.62,3,2.88,2.67,3.17,2.99,2.75,3,2.8
16,Angers,Lyon,A,3.3,3.4,2.2,3.4,3.6,2,3.3,3.3,2.1,3.2,3.4,2.2,3.54,3.63,2.14,3.25,3.6,2.1
