Year,HomeTeam,AwayTeam,FTR,1H,1D,1A,2H,2D,2A,3H,3D,3A,4H,4D,4A,5H,5D,5A,6H,6D,6A
15,Marseille,Montpellier,D,1.65,3.75,5.5,1.65,3.8,5.5,1.6,3.6,5.6,1.67,3.6,5.25,1.68,3.91,5.79,1.6,4,5.5
15,St Etienne,Rennes,D,2.05,3.1,4.2,2.1,3.1,4,2.1,3.15,3.45,2,3,4.2,2.09,3.19,4.3,2.1,3.1,3.8
15,Rennes,Caen,D,2.38,3.25,3.2,2.45,3.2,3,2.2,3.1,3.3,2.38,3.1,3.1,2.43,3.28,3.3,2.2,3.25,3.3
15,Lille,Lorient,H,1.75,3.5,5.25,1.85,3.3,4.33,1.9,3.3,4,1.75,3.3,5,1.81,3.47,5.44,1.8,3.3,5
15,Montpellier,Guingamp,H,2,3.3,4,2.05,3.2,3.9,2.1,3.15,3.45,2,3.1,4,2.06,3.32,4.19,2.05,3.1,4
15,Nantes,Toulouse,D,2.38,3.1,3.3,2.4,2.95,3.2,2.2,3.1,3.3,2.3,3.1,3.2,2.46,3.25,3.21,2.4,3,3.2
15,Reims,Nice,D,2.6,3.1,2.9,2.65,3.1,2.85,2.6,3.1,2.7,2.6,3.2,2.75,2.67,3.35,2.84,2.7,3.1,2.7
15,Troyes,Bastia,D,2.38,3.1,3.3,2.4,2.95,3.2,2.3,3.1,3.1,2.3,3,3.3,2.38,3.21,3.41,2.4,3.1,3.1
15,Angers,Bordeaux,D,2.4,3,3.3,2.45,3,3,2.5,3.1,2.8,2.4,2.9,3.25,2.45,3.1,3.39,2.5,3,3.1
15,Marseille,Ajaccio GFCO,D,1.4,4.75,8,1.42,4.5,8.25,1.4,4.3,7.5,1.4,4.33,8,1.44,4.63,8.68,1.44,4.2,8
15,Monaco,St Etienne,H,2.05,3.25,4,2.1,3.1,4,2.1,3.15,3.45,2.05,3.1,3.8,2.13,3.23,4.07,2.1,3.1,3.8
15,Paris SG,Lyon,H,1.25,5.5,13,1.28,5.25,13,1.3,5,9,1.25,6,12,1.27,6.21,13.42,1.22,5.5,15
15,Nice,Montpellier,H,2.3,3.25,3.2,2.4,3.2,2.95,2.3,3.1,3.1,2.38,3.1,3.1,2.4,3.31,3.33,2.4,3.1,3.1
15,Bastia,Reims,H,2.45,3.1,3.1,2.4,3,3.1,2.3,3.1,3.1,2.4,3,3.1,2.45,3.17,3.32,2.4,3,3.2
15,Caen,Paris SG,A,7,4.2,1.5,7.5,4,1.5,6.3,3.9,1.5,7,4.33,1.44,7.95,4.37,1.49,7,3.8,1.53
15,Guingamp,Rennes,A,2.5,3,3.2,2.45,3,3,2.6,3.1,2.7,2.4,3,3.1,2.53,3.09,3.27,2.5,2.9,3.2
15,Lorient,Nantes,D,2.15,3.1,3.75,2.15,3,3.7,2.3,3,3.2,2.15,3.1,3.5,2.28,3.27,3.56,2.2,3,3.6
15,Toulouse,Lille,D,2.55,3.1,3,2.5,3.1,2.9,2.4,3.15,2.9,2.4,3,3,2.52,3.18,3.2,2.5,3,3.1
15,Troyes,Monaco,D,4.2,3.5,1.91,4.1,3.4,1.95,4.35,3.4,1.8,4,3.5,1.85,4.45,3.58,1.92,4.2,3.25,1.95
15,Ajaccio GFCO,Lyon,H,3.25,3.3,2.3,3.25,3.25,2.3,3.2,3.2,2.2,3.1,3.25,2.3,3.24,3.35,2.39,3.2,3.2,2.3
15,Bordeaux,Marseille,D,2.8,3.2,2.63,2.75,3.1,2.75,2.9,3.15,2.4,2.75,3.1,2.62,2.88,3.27,2.68,2.8,3,2.7
15,St Etienne,Angers,H,1.91,3.3,4.5,1.9,3.3,4.5,1.9,3.3,4,1.85,3.1,4.75,1.92,3.28,5.02,1.91,3.2,4.5
15,Paris SG,Bastia,H,1.1,10,26,1.11,9.5,23,1.12,8,16,1.1,10,34,1.09,12,46.02,1.08,9,34
15,Angers,Caen,H,2.5,3,3.2,2.5,3.1,2.9,2.4,3.15,2.9,2.4,3,3.1,2.48,3.14,3.3,2.6,2.9,3
15,Lyon,Troyes,H,1.33,5,9,1.36,5.25,8,1.4,4.3,7.5,1.36,4.75,8.5,1.33,5.44,10.88,1.36,5,8
15,Monaco,Ajaccio GFCO,D,1.62,3.75,6,1.62,3.7,6.25,1.5,3.9,6.3,1.6,3.75,6,1.63,3.93,6.43,1.6,3.75,6
15,Montpellier,Bordeaux,A,2.4,3.1,3.25,2.35,3.1,3.4,2.3,3.1,3.1,2.3,3,3.25,2.43,3.17,3.34,2.3,3.1,3.3
15,Reims,Toulouse,A,2.6,3.1,2.9,2.6,2.95,2.9,2.5,3.1,2.8,2.5,3.1,2.9,2.63,3.21,3,2.45,3.25,2.9
15,Rennes,Lorient,D,2,3.25,4.2,2,3.3,3.7,2,3.2,3.75,1.91,3.2,4.33,1.98,3.31,4.59,2,3.25,4
15,Lille,Nice,D,1.85,3.4,4.75,1.91,3.4,4,1.9,3.3,4,1.8,3.3,4.75,1.88,3.49,4.87,1.91,3.25,4.4
15,Marseille,Guingamp,D,1.62,3.75,6,1.62,3.7,6.25,1.5,3.9,6.3,1.62,3.6,5.75,1.65,3.88,6.13,1.55,4,6
15,Nantes,St Etienne,H,2.5,3,3.1,2.6,3,3,2.8,3.1,2.5,2.5,2.9,3.1,2.68,3.02,3.12,2.7,2.9,2.9
15,Nice,Angers,H,2.05,3.1,4,2.15,2.95,3.7,2.2,3.1,3.3,2.05,3,4,2.11,3.21,4.25,2.15,3,3.8
15,Ajaccio GFCO,Reims,D,2.05,3.2,4,2.15,3.2,3.4,2,3.2,3.75,2.1,3.2,3.6,2.08,3.34,4.08,2.05,3.1,4
15,Bastia,Montpellier,H,2.75,3,2.8,2.75,3,2.7,2.4,3.15,2.9,2.7,2.9,2.8,2.85,3.02,2.91,2.7,3,2.8
15,Bordeaux,Lille,H,2.4,3,3.3,2.4,3,3.1,2.2,3.1,3.3,2.4,2.9,3.25,2.48,3.01,3.45,2.3,3.1,3.3
15,Guingamp,Nantes,D,2.4,3,3.3,2.4,3,3.1,2.4,3.15,2.9,2.4,3,3.2,2.47,3.06,3.4,2.38,2.9,3.4
15,Toulouse,Paris SG,A,8,4.75,1.4,8,4.75,1.4,7.5,4.3,1.4,7.5,4.5,1.4,7.87,4.75,1.45,8,4.5,1.4
15,Troyes,Rennes,A,3.75,3.3,2.1,3.25,3.4,2.15,3.45,3.15,2.1,3.4,3.25,2.2,3.71,3.39,2.17,3.4,3.2,2.2
15,Caen,Marseille,A,2.9,3.2,2.55,2.9,3.1,2.6,2.9,3.15,2.4,2.9,3.1,2.5,2.94,3.29,2.63,2.9,3.25,2.45
15,Lorient,Monaco,A,3,3,2.6,2.9,3.1,2.6,2.7,3.1,2.6,2.9,3.1,2.5,3.04,3.24,2.58,2.88,3.2,2.5
15,St Etienne,Lyon,H,2.88,3.1,2.63,2.75,3.2,2.7,2.5,3.1,2.8,2.75,3.1,2.62,2.84,3.24,2.74,2.62,3.25,2.7
15,Rennes,Ajaccio GFCO,H,1.91,3.3,4.5,1.9,3.4,4,1.9,3.35,3.9,1.85,3.3,4.33,1.93,3.49,4.65,1.91,3.25,4.4
15,Guingamp,Bastia,H,1.85,3.25,5,1.85,3.25,4.5,2,3.2,3.75,1.8,3.25,5,1.87,3.33,5.26,1.85,3.1,5
15,Lille,Troyes,A,1.36,4.75,9.5,1.4,4.33,8,1.5,3.9,6.3,1.36,4.5,9,1.41,4.72,9.45,1.44,4,8.5
15,Montpellier,Caen,A,2.25,3.2,3.4,2.25,3.1,3.25,2,3.2,3.75,2.2,3.1,3.5,2.23,3.31,3.64,2.3,3.1,3.3
15,Nantes,Bordeaux,D,2.38,3.1,3.3,2.4,3,3.1,2.5,3,2.9,2.4,3,3.1,2.52,3.12,3.24,2.4,3,3.2
15,Nice,Lorient,H,1.91,3.4,4.33,1.91,3.3,4.1,2,3.2,3.75,1.85,3.3,4.5,1.86,3.54,4.85,1.91,3.2,4.5
15,Paris SG,Angers,H,1.17,7,19,1.16,7.5,17.5,1.2,5.8,13,1.18,6,21,1.2,6.75,21,1.2,6,17
15,Lyon,Marseille,D,2.25,3.3,3.3,2.25,3.3,3.3,2.3,3.1,3.1,2.15,3.1,3.5,2.22,3.31,3.67,2.3,3.2,3.2
15,Monaco,Toulouse,H,1.91,3.3,4.5,1.9,3.5,4.25,1.8,3.4,4.35,1.85,3.3,4.5,1.91,3.49,4.65,1.91,3.2,4.5
15,Reims,St Etienne,D,2.7,3.1,2.8,2.8,3.1,2.7,2.8,3.1,2.5,2.7,3,2.75,2.76,3.16,2.89,2.7,3,2.8
15,Marseille,Lille,D,1.95,3.3,4.33,2,3.3,4,1.9,3.35,3.9,1.95,3.3,4,2.08,3.43,4.04,2.1,3.25,3.6
15,Ajaccio GFCO,Montpellier,A,2.4,3.2,3.1,2.5,3.1,2.85,2.4,3.15,2.9,2.4,3,3.1,2.52,3.17,3.19,2.6,3,2.9
15,Angers,Monaco,H,3.4,3,2.38,3.2,3.1,2.4,3.1,3.1,2.3,3.3,2.9,2.3,3.53,3.05,2.42,3.2,3,2.4
15,Bastia,Lyon,H,5.5,3.5,1.73,5.25,3.5,1.75,4.3,3.3,1.85,5.25,3.4,1.73,5.6,3.55,1.77,5.5,3.1,1.8
15,Lorient,Reims,H,2.05,3.3,3.8,2.05,3.1,3.8,2,3.2,3.75,2,3.2,4,2.06,3.36,4.14,2.1,3,4
15,Toulouse,Guingamp,A,2.15,3.3,3.6,2.1,3.2,3.5,2.1,3.15,3.45,2.1,3.1,3.75,2.09,3.32,4.07,2.2,3.1,3.5
15,Troyes,Nantes,A,3.2,3.3,2.3,2.95,3.25,2.35,2.9,3.15,2.4,3.1,3.25,2.3,3.36,3.35,2.33,3.1,3.1,2.4
15,Bordeaux,Rennes,H,2.3,3.2,3.3,2.3,3.1,3.2,2.2,3.1,3.3,2.25,3.1,3.3,2.38,3.18,3.44,2.3,3.1,3.3
15,Caen,Nice,H,2.3,3.2,3.1,2.35,3.2,3,2.5,3.1,2.8,2.38,3.1,3.1,2.47,3.32,3.14,2.4,3.1,3.1
15,St Etienne,Paris SG,A,7.5,3.8,1.53,7.5,3.7,1.55,6,3.7,1.55,6,3.8,1.57,8.55,4.02,1.52,7,3.6,1.57
15,Monaco,Bastia,H,1.44,4,9,1.45,4.2,8,1.5,3.9,6.3,1.44,4,8.5,1.45,4.36,9.35,1.44,4,8.5
15,Montpellier,Marseille,A,2.6,3.2,2.88,2.6,3.2,2.85,2.6,3.2,2.6,2.5,3.1,2.88,2.63,3.25,2.98,2.6,3.1,2.8
15,Guingamp,Troyes,H,1.62,3.8,6,1.62,3.5,6,1.65,3.5,5.3,1.6,3.6,6,1.6,3.97,6.86,1.62,3.6,6
15,Lille,Caen,H,1.75,3.5,5,1.83,3.5,4.25,1.85,3.4,4.1,1.8,3.3,5,1.83,3.48,5.28,1.85,3.1,5
15,Lyon,Bordeaux,H,1.67,3.75,5.5,1.7,3.8,5,1.75,3.4,4.65,1.67,3.5,5.75,1.68,3.75,6.15,1.73,3.4,5.5
15,Nantes,Ajaccio GFCO,H,1.91,3.3,4.5,1.95,3.1,4.2,1.9,3.35,3.9,1.91,3.1,4.33,1.96,3.32,4.68,2,3.1,4.2
15,Nice,Toulouse,H,2.2,3.25,3.5,2.2,3.2,3.3,2.1,3.15,3.45,2.15,3.3,3.4,2.2,3.38,3.64,2.2,3.2,3.4
15,Paris SG,Lorient,H,1.18,6.5,21,1.18,7.25,16,1.17,6.5,14,1.18,7,17,1.19,7.83,17.7,1.18,6.5,17
15,Reims,Angers,H,2.4,3,3.3,2.4,3,3.1,2.3,3.1,3.1,2.3,2.9,3.4,2.39,3.06,3.57,2.4,3,3.2
15,Rennes,St Etienne,A,2.25,3.1,3.5,2.35,3,3.4,2.3,3.1,3.1,2.3,3,3.4,2.38,3.08,3.57,2.3,3.1,3.3
15,Ajaccio GFCO,Guingamp,D,2.6,3.1,2.9,2.65,3,2.95,2.5,3.1,2.8,2.62,2.9,2.9,2.68,3.04,3.09,2.7,3,2.8
15,Angers,Lyon,A,3.6,3.1,2.2,3.4,3.25,2.25,3.1,3.1,2.3,3.5,3.1,2.15,3.73,3.26,2.22,3.4,3.1,2.25
15,Bastia,Troyes,H,1.83,3.5,4.5,1.83,3.4,4.33,1.85,3.4,4.1,1.83,3.3,4.5,1.87,3.57,4.75,1.85,3.4,4.5
15,Caen,Reims,A,2.05,3.3,3.8,2.05,3.2,3.7,2.1,3.15,3.45,2.05,3.3,3.75,2.1,3.43,3.88,2.1,3.2,3.75
15,Lorient,Montpellier,D,2.4,3.2,3.1,2.4,3.1,3,2.3,3.1,3.1,2.4,3.1,3.1,2.42,3.26,3.27,2.4,3,3.2
15,Monaco,Nice,H,1.8,3.5,4.75,1.87,3.4,4.5,1.75,3.4,4.65,1.85,3.4,4.33,1.91,3.55,4.55,1.85,3.4,4.5
15,Toulouse,Nantes,D,2.25,3.1,3.5,2.25,3.1,3.3,2.1,3.15,3.45,2.2,3.1,3.4,2.3,3.28,3.5,2.3,3,3.4
15,Bordeaux,St Etienne,A,2.25,3.2,3.4,2.3,3.1,3.4,2.4,3.1,2.9,2.2,3.1,3.4,2.24,3.24,3.7,2.3,3,3.5
15,Lille,Rennes,D,2,3.2,4.2,1.95,3.25,4,1.9,3.1,3.9,1.95,3.1,4.33,1.99,3.3,4.55,2,3.2,4
15,Marseille,Paris SG,A,5.25,3.6,1.73,5.5,3.5,1.72,5.3,3.5,1.65,5,3.6,1.7,5.53,3.82,1.72,5,3.4,1.75
15,Rennes,Angers,H,1.91,3.25,4.5,1.95,3.2,4.4,2,3.2,3.75,1.91,3.2,4.33,1.93,3.37,4.9,1.95,3.1,4.5
15,Ajaccio GFCO,Troyes,A,1.67,3.6,5.75,1.67,3.6,5.25,1.65,3.5,5.3,1.65,3.6,5.75,1.68,3.78,6.09,1.7,3.5,5.5
15,Guingamp,Bordeaux,A,2.25,3.2,3.4,2.3,3,3.3,2.5,3.1,2.8,2.3,3.1,3.25,2.3,3.2,3.6,2.3,3.1,3.3
15,Montpellier,Toulouse,H,2.1,3.2,3.8,2.1,3.2,3.5,2.1,3.15,3.45,2.05,3.1,3.8,2.13,3.29,3.98,2.15,3.1,3.75
15,Nantes,Lorient,H,2.1,3.1,4,2.1,3.1,3.75,2,3.2,3.75,2.05,3.1,3.8,2.11,3.26,4.1,2.15,3,3.8
15,Paris SG,Lille,D,1.4,4.75,8,1.4,4.5,9.5,1.33,4.8,8.3,1.36,4.5,9.5,1.4,4.77,9.91,1.36,4.5,10
15,Reims,Bastia,A,1.85,3.25,5,1.83,3.3,4.6,1.9,3.3,4,1.8,3.2,5,1.88,3.29,5.29,1.85,3.1,5
15,Lyon,Caen,H,1.57,3.8,6.5,1.57,4,6.25,1.6,3.6,5.6,1.53,3.8,6.5,1.56,3.99,7.45,1.57,3.75,6.5
15,Nice,Marseille,D,3.1,3.2,2.4,3.1,3.2,2.4,2.8,3.1,2.5,3.25,3.2,2.25,3.4,3.33,2.32,3.1,3.1,2.4
15,St Etienne,Monaco,D,2.55,3.1,3,2.55,3.1,3,2.6,3.1,2.7,2.5,3,3,2.61,3.11,3.11,2.62,3,2.9
15,Bordeaux,Nice,D,2,3.3,4,2,3.3,4,2,3.2,3.75,2,3.25,3.8,2.05,3.42,4.15,2,3.4,3.8
15,Angers,Montpellier,A,2.9,3,2.65,2.8,2.9,2.7,2.7,3,2.7,2.9,2.9,2.62,2.99,3.03,2.77,2.9,2.9,2.7
15,Lorient,Guingamp,H,2.2,3.1,3.6,2.2,3.2,3.3,2.2,3.1,3.3,2.2,3.1,3.5,2.17,3.28,3.86,2.25,3.1,3.4
15,Monaco,Troyes,H,1.36,4.75,9.5,1.36,5.25,8.25,1.35,4.7,7.9,1.36,4.75,9,1.38,5.22,9.23,1.4,4.5,8
15,Paris SG,Reims,H,1.18,7,17,1.2,6.5,15,1.2,5.8,13,1.2,6.5,17,1.21,7.2,16.95,1.22,5.5,17
15,Toulouse,Ajaccio GFCO,D,1.8,3.3,4.75,1.85,3.3,4.4,2,3.2,3.75,1.75,3.3,5,1.85,3.58,4.88,1.8,3.4,4.75
15,Caen,Rennes,H,2.7,3.1,2.8,2.7,3,2.7,2.65,3.1,2.65,2.62,3,2.8,2.85,3.14,2.81,2.7,3,2.8
15,Lille,Lyon,H,2.63,3.1,2.8,2.7,3,2.85,2.6,3.1,2.7,2.62,3,2.8,2.72,3.15,2.94,2.7,3,2.8
15,Marseille,St Etienne,D,1.91,3.3,4.5,1.91,3.25,4.5,2,3.2,3.75,1.85,3.3,4.5,1.93,3.44,4.66,1.91,3.2,4.5
15,Nice,Bastia,A,1.83,3.4,4.75,1.75,3.4,5,1.8,3.4,4.35,1.8,3.25,5,1.85,3.37,5.34,1.8,3.3,5
15,Guingamp,Angers,D,2.05,3.1,4.2,2.1,3.1,3.7,2,3.2,3.75,2.1,3,4,2.22,3.11,3.94,2.05,3.1,4
15,Montpellier,Lille,H,2.4,3,3.3,2.45,2.95,3.1,2.5,3.1,2.8,2.4,2.88,3.2,2.55,2.97,3.35,2.6,2.9,3
15,Reims,Bordeaux,H,2.45,3.1,3.1,2.5,3.1,2.9,2.65,3.1,2.65,2.4,3.2,2.9,2.53,3.34,3.03,2.62,3.1,2.8
15,Toulouse,Rennes,A,2.3,3.1,3.4,2.3,3.1,3.2,2.3,3.1,3.1,2.25,3.25,3.2,2.35,3.33,3.34,2.25,3.2,3.3
15,Troyes,Lorient,A,3.3,3.3,2.2,3.25,3.25,2.2,3.9,3.35,1.9,3.1,3.4,2.25,3.3,3.5,2.29,3,3.6,2.2
15,Lyon,Paris SG,H,5,3.6,1.75,4.6,3.6,1.8,4.35,3.4,1.8,4.5,3.6,1.75,4.71,3.74,1.83,4.5,3.6,1.8
15,Nantes,Monaco,D,2.45,3,3.2,2.6,3,3,2.6,3.1,2.7,2.5,3,2.9,2.56,3.14,3.17,2.6,3,2.9
15,St Etienne,Caen,A,1.73,3.6,5.25,1.75,3.6,5,1.7,3.5,4.85,1.75,3.4,4.75,1.78,3.69,5.19,1.8,3.4,4.75
15,Caen,Monaco,D,3.25,3.2,2.38,3.2,3.1,2.4,2.9,3.15,2.4,3.1,3.1,2.38,3.23,3.22,2.5,3.1,3.1,2.4
15,Angers,St Etienne,D,3.1,3,2.55,3.1,2.85,2.5,2.9,3.15,2.4,3,2.9,2.5,3.1,3.02,2.69,3.1,3,2.5
15,Bastia,Lorient,D,2.3,3.1,3.4,2.4,3,3.1,2.4,3.15,2.9,2.4,3,3.25,2.4,3.1,3.49,2.5,3.1,3
15,Bordeaux,Ajaccio GFCO,D,1.67,3.75,5.5,1.7,3.6,5,1.7,3.5,4.85,1.7,3.5,5.25,1.71,3.75,5.76,1.75,3.5,5
15,Lille,Reims,H,1.83,3.3,5,1.85,3.4,4.33,1.8,3.4,4.35,1.8,3.3,4.75,1.85,3.44,5.16,1.85,3.2,4.8
15,Nice,Troyes,H,1.53,4,6.5,1.53,4.2,5.75,1.5,3.9,6.3,1.53,4,6,1.54,4.42,6.62,1.57,3.8,6
15,Paris SG,Montpellier,D,1.44,4,9,1.4,4.25,8.5,1.45,4,7,1.44,4,8.5,1.47,4.4,8.46,1.44,4.33,7.5
15,Lyon,Guingamp,H,1.45,4,9,1.5,3.8,7,1.4,4.3,7.5,1.48,4.2,6.5,1.49,4.56,7.4,1.44,4.5,7
15,Marseille,Toulouse,D,1.7,3.6,5.5,1.65,3.7,5.25,1.75,3.4,4.65,1.67,3.75,5.25,1.7,3.91,5.51,1.7,3.5,5.5
15,Rennes,Nantes,H,2.2,3,3.6,2.3,2.95,3.4,2.25,3.1,3.2,2.3,2.9,3.5,2.33,3.06,3.71,2.3,3.1,3.3
15,Ajaccio GFCO,Marseille,D,3.6,3.25,2.15,3.25,3.25,2.2,3.3,3.1,2.2,3.4,3.25,2.15,3.61,3.38,2.21,3.3,3.2,2.25
15,Bastia,Nantes,D,2.88,2.9,2.8,2.8,2.8,2.8,2.9,2.85,2.6,2.8,2.9,2.75,2.86,3.02,2.9,2.9,2.8,2.8
15,Monaco,Reims,D,1.62,3.8,6,1.62,3.8,6,1.65,3.5,5.3,1.65,3.6,5.5,1.65,3.94,6.17,1.6,4,5.5
15,Ajaccio GFCO,Caen,H,2.45,3.1,3.2,2.55,3.25,2.7,2.6,3.2,2.6,2.4,3.1,2.9,2.51,3.27,3.13,2.5,3,3.1
15,Bastia,Lille,A,3.1,2.9,2.6,3,3,2.5,2.65,3.1,2.65,3,2.8,2.62,3.12,2.99,2.7,2.9,2.9,2.7
15,Guingamp,St Etienne,H,3,3.1,2.55,2.75,3.25,2.5,2.9,3.15,2.4,2.8,3,2.62,3.02,3.16,2.65,2.9,2.9,2.7
15,Lorient,Marseille,D,3.1,3.3,2.35,3.1,3.25,2.3,2.9,3.15,2.4,3,3.25,2.3,3.15,3.38,2.42,3.1,3.1,2.4
15,Montpellier,Nice,A,2,3.3,4,2,3.3,3.75,2.1,3.2,3.4,2,3.2,4,2.03,3.33,4.3,2.05,3.1,4
15,Toulouse,Bordeaux,H,2.3,3.3,3.2,2.25,3.3,3.1,2.3,3.2,3,2.38,3.3,2.9,2.36,3.46,3.2,2.4,3.1,3.1
15,Nantes,Angers,H,1.85,3.25,5,1.83,3.25,4.6,2,3.2,3.75,1.8,3.1,5.25,1.87,3.28,5.42,1.83,3.2,5
15,Rennes,Lyon,D,3.2,3.2,2.38,3.1,3.2,2.3,2.9,3.15,2.4,3,3.1,2.4,3.26,3.29,2.42,3.1,3.1,2.4
15,Troyes,Paris SG,A,12,6,1.25,11.5,5.25,1.26,9,5,1.3,12,6,1.25,13,6.2,1.27,12,5,1.29
15,Marseille,Rennes,A,1.91,3.5,4.2,1.87,3.6,4.25,1.9,3.3,4,1.91,3.3,4.2,2,3.5,4.26,1.83,3.5,4.4
15,Angers,Lorient,H,2.6,3,3,2.4,3.1,3,2.5,3.1,2.8,2.5,3,2.9,2.64,3.15,3.05,2.62,3,2.9
15,Caen,Troyes,H,1.5,4.33,6.5,1.42,4.5,6.75,1.4,4.3,7.5,1.48,4.33,6.5,1.5,4.65,7.02,1.5,4,7
15,Lille,Toulouse,H,1.91,3.3,4.5,1.91,3.2,4.25,1.9,3.3,4,1.85,3.3,4.33,1.93,3.43,4.67,1.95,3.25,4.2
15,Lyon,Nantes,H,1.62,3.75,6,1.6,3.6,6,1.65,3.5,5.3,1.65,3.6,5.5,1.69,3.85,5.75,1.62,3.6,6
15,Reims,Guingamp,A,2.2,3.2,3.5,2.15,3.3,3.3,2.2,3,3.4,2.15,3.2,3.6,2.18,3.35,3.73,2.2,3.1,3.5
15,St Etienne,Montpellier,H,2,3.2,4.2,1.91,3.3,4.1,1.9,3.3,4,2.05,3.2,3.8,2.08,3.33,4.1,2.1,3,4
15,Bordeaux,Bastia,D,1.75,3.3,5.5,1.7,3.5,5,1.75,3.4,4.65,1.75,3.3,5.25,1.79,3.5,5.5,1.7,3.4,5.5
15,Nice,Ajaccio GFCO,H,1.8,3.5,4.75,1.78,3.5,4.5,1.8,3.4,4.35,1.85,3.3,4.5,1.88,3.51,4.74,1.85,3.4,4.5
15,Paris SG,Monaco,A,1.33,5,10,1.33,4.75,9.5,1.4,4.3,7.5,1.3,4.75,11,1.34,5.22,11.46,1.36,4.5,10
15,Monaco,Bordeaux,A,1.73,3.6,4.75,1.78,3.6,4.75,1.8,3.4,4.35,1.75,3.5,4.75,1.8,3.76,5.06,1.75,3.6,4.6
15,Ajaccio GFCO,St Etienne,A,3.3,3,2.4,3.1,2.9,2.5,2.9,3.15,2.4,3.1,3,2.4,3.17,3.08,2.6,2.9,3,2.62
15,Guingamp,Montpellier,D,2.3,3,3.5,2.4,3,3.1,2.4,3.15,2.9,2.4,3,3.2,2.48,3.15,3.28,2.4,3,3.2
15,Paris SG,Nice,H,1.57,3.75,6.5,1.6,3.75,5.75,1.6,3.7,5.4,1.6,3.8,5.75,1.59,4.18,6.33,1.67,3.6,5.5
15,Rennes,Reims,H,1.95,3.2,4.5,1.87,3.4,4.2,1.85,3.4,4.1,1.91,3.4,4,1.95,3.58,4.29,1.95,3.25,4.2
15,Toulouse,Caen,H,2,3.3,4,2,3.3,3.7,2,3.3,3.6,1.95,3.5,3.75,2.06,3.62,3.79,2.1,3.3,3.5
15,Troyes,Angers,A,3.4,3.1,2.3,3.2,3.3,2.2,3.45,3.15,2.1,3.1,3.3,2.25,3.3,3.44,2.32,3.1,3.1,2.4
15,Bastia,Marseille,H,3.25,3.1,2.38,3,3.1,2.4,3.1,3.1,2.3,3.1,3.1,2.4,3.17,3.17,2.54,3.1,3.1,2.4
15,Lorient,Lyon,A,3.8,3.5,2,3.5,3.5,2,3.3,3.1,2.2,3.5,3.6,2,3.74,3.76,2.03,3.6,3.4,2.05
15,Nantes,Lille,A,2.3,2.9,3.75,2.35,2.8,3.5,2.5,3.1,2.8,2.4,2.8,3.5,2.47,2.93,3.59,2.4,2.9,3.4
15,Montpellier,Lyon,A,3.5,3.4,2.1,3.25,3.2,2.2,3.75,3.2,2,3.3,3.3,2.15,3.51,3.42,2.23,3.3,3.4,2.15
15,Angers,Ajaccio GFCO,D,2.15,3.2,3.5,2,3.1,4,2,3.2,3.75,2.1,3.1,3.75,2.19,3.18,3.94,2.05,3.1,4
15,Caen,Lorient,A,2.15,3.4,3.3,2.1,3.2,3.5,2.1,3.15,3.45,2.05,3.4,3.5,2.08,3.58,3.78,2.15,3.4,3.3
15,Guingamp,Paris SG,A,3.75,3.2,2.05,3.8,3.3,2,3.6,3.3,2,3.3,3.3,2.15,3.53,3.43,2.22,3.4,3.3,2.15
15,Reims,Nantes,H,2.4,3,3.2,2.4,3.1,3,2.3,3.1,3.1,2.4,3,3.1,2.52,3.12,3.25,2.5,2.9,3.2
15,St Etienne,Troyes,H,1.29,5.25,10,1.28,5.5,9.25,1.2,5.8,13,1.29,5.5,11,1.28,6.08,12.43,1.29,5.5,10
15,Toulouse,Bastia,H,1.75,3.6,4.75,1.75,3.5,4.75,1.75,3.4,4.65,1.75,3.4,5,1.8,3.53,5.39,1.8,3.4,4.75
15,Lille,Monaco,H,2.25,3,3.5,2.3,2.9,3.4,2.4,3.1,2.95,2.3,3,3.3,2.3,3.2,3.59,2.3,3.1,3.3
15,Marseille,Bordeaux,D,1.83,3.5,4.33,1.85,3.6,4,2,3.2,3.75,1.85,3.4,4.33,1.87,3.65,4.62,1.85,3.5,4.33
15,Nice,Rennes,H,2.3,3.25,3.1,2.3,3.1,3.2,2.4,3.15,2.9,2.3,3.25,3.1,2.32,3.37,3.36,2.3,3.3,3.1
15,Lyon,Nice,D,1.55,4.2,6,1.57,4,6,1.55,3.7,6,1.57,4,5.75,1.59,4.3,6.3,1.6,4,5.5
15,Ajaccio GFCO,Lille,A,3.2,3.2,2.38,3.3,3,2.3,3.3,3.1,2.2,3.2,3,2.38,3.36,3.19,2.41,3.2,3,2.4
15,Bastia,St Etienne,A,4,3.2,2,3.5,3.2,2.1,3.3,3.1,2.2,3.8,3.1,2.1,4.07,3.19,2.15,3.8,3,2.15
15,Bordeaux,Angers,A,1.85,3.3,4.75,1.85,3.25,4.6,1.8,3.4,4.35,1.91,3.1,4.5,1.96,3.24,4.84,1.91,3.2,4.5
15,Lorient,Toulouse,D,2.8,3.4,2.5,2.7,3.3,2.5,2.8,3.1,2.5,2.8,3.2,2.5,2.97,3.29,2.61,2.75,3.2,2.6
15,Paris SG,Caen,H,1.36,5,8.5,1.4,4.6,7,1.45,4,7,1.36,5,8,1.41,5.2,8.18,1.4,4.5,8
15,Troyes,Reims,H,5,4,1.67,4.5,4,1.67,4.35,3.4,1.8,4.5,3.8,1.7,5.45,4.16,1.66,5,3.8,1.67
