Year,HomeTeam,AwayTeam,FTR,1H,1D,1A,2H,2D,2A,3H,3D,3A,4H,4D,4A,5H,5D,5A,6H,6D,6A
9,Valenciennes,Lens,D,2,3.2,4,1.95,3.2,3.9,2,3.1,3.75,2.1,3.2,3.45,1.91,3,3.75,2,3,3.75
9,Auxerre,Toulouse,D,2.1,3.1,3.75,1.95,3.2,3.9,2,3.1,3.75,2.1,3.15,3.5,1.91,3,3.75,2,3,3.75
9,Lille,Le Mans,H,1.36,4.33,10,1.35,4.4,9,1.35,4.33,8.5,1.45,4,7,1.33,4,8,1.3,4.33,10
9,Monaco,Lyon,D,3.5,3.1,2.2,3.65,3.2,2.15,3.4,3.1,2.1,3.6,3.3,2,3.4,3,2,3.6,3.1,2
9,Lens,St Etienne,H,2,3.2,4,1.95,3.25,3.85,2,3.2,3.6,1.9,3.2,4.1,1.83,3,4,1.9,3.1,4
9,Le Mans,Monaco,D,2.5,3,3,2.4,3.1,2.9,2.4,3,2.95,2.6,3,2.7,2.4,3.1,2.6,2.4,3,2.85
9,Lorient,Valenciennes,H,2,3.2,4,2,3.1,3.85,2,3.1,3.75,2.05,3.15,3.6,1.91,3,3.75,2,3.1,3.6
9,Lyon,Montpellier,A,1.53,3.75,7,1.5,3.75,6.8,1.5,3.75,6.5,1.5,3.8,6.7,1.44,3.5,7,1.5,3.6,6.5
9,Marseille,Auxerre,A,1.44,4,8.5,1.45,4,7,1.45,3.75,7.5,1.45,4,7,1.5,3.4,6,1.45,3.75,7
9,Nancy,Lille,A,3.75,3.1,2.1,3.65,3.1,2.05,3.75,3.1,2,3.2,3.2,2.2,3,3,2.2,3.6,3.1,2
9,Nice,Boulogne,D,1.62,3.6,6,1.6,3.55,5.65,1.6,3.5,5.5,1.65,3.5,5.3,1.62,3.25,5,1.6,3.4,5.5
9,Paris SG,Grenoble,H,1.44,4,8,1.45,3.8,7.75,1.42,4,7.5,1.5,3.8,6.7,1.36,3.75,8,1.4,3.8,8
9,Sochaux,Rennes,H,2.75,3,2.7,2.75,3.05,2.55,2.7,3,2.6,2.65,3,2.65,2.38,3,2.7,2.6,3,2.6
9,Toulouse,Bordeaux,A,3.5,3.1,2.2,3.75,3.15,2,3.4,3.1,2.1,3.4,3.25,2.1,3,3,2.2,3.4,3,2.1
9,Boulogne,Sochaux,D,3,3,2.38,3.2,3,2.3,3,3,2.4,2.85,3,2.55,2.88,3,2.25,2.85,3,2.4
9,Monaco,Montpellier,H,2.3,3,3.1,2.3,2.95,3.25,2.25,3,3.25,2.25,3.05,3.2,2.25,2.9,3,2.3,3,3
9,Auxerre,Boulogne,D,1.44,4,8,1.4,3.85,9.25,1.47,3.75,7.5,1.5,3.8,6.7,1.4,3.75,7,1.45,3.75,7
9,Grenoble,St Etienne,A,2.5,3,3,2.55,3,2.8,2.45,3,3,2.4,3,3.05,2.4,2.9,2.75,2.45,3,2.8
9,Le Mans,Lorient,A,2.38,3,3.2,2.35,3,3.15,2.35,3,3.1,2.35,3,3.1,2.25,3,2.88,2.3,3.1,2.9
9,Lille,Paris SG,H,1.91,3.25,4.2,1.9,3.15,4.2,1.9,3.2,4.2,2,3.2,3.7,1.83,3,4,1.9,3.2,3.8
9,Monaco,Sochaux,H,2,3.2,4,1.95,3.05,4.15,2,3.1,3.9,1.9,3.2,4,1.91,3,3.75,1.9,3.1,4
9,Montpellier,Nice,H,1.75,3.4,5,1.65,3.5,5.2,1.67,3.5,5,1.75,3.4,4.7,1.73,3.2,4.33,1.7,3.3,4.75
9,Nancy,Lyon,A,4.33,3.25,1.91,4.2,3.2,1.9,3.6,3.2,2.05,3.6,3.3,2,3.5,3,2,3.5,3.15,2
9,Rennes,Lens,D,1.75,3.4,5,1.7,3.3,5.2,1.75,3.25,5,1.75,3.4,4.7,1.73,3.2,4.33,1.7,3.25,4.8
9,Valenciennes,Toulouse,A,2.15,3.1,3.6,2.2,3,3.4,2.15,3.1,3.4,2.1,3.1,3.55,2.1,3,3.2,2.1,3.1,3.3
9,Bordeaux,Marseille,D,2,3.2,4,1.95,3.15,3.95,2,3.2,3.75,2,3.3,3.6,2,3,3.5,1.9,3.2,3.8
9,St Etienne,Rennes,D,2.88,3,2.6,2.65,3.05,2.65,2.75,3,2.55,2.65,3.1,2.6,2.6,3,2.5,2.65,3,2.55
9,Boulogne,Valenciennes,A,3,3.1,2.45,2.9,3,2.5,2.9,3,2.45,2.6,3,2.7,2.8,3,2.3,2.85,3,2.4
9,Grenoble,Bordeaux,A,8,4,1.44,7.4,4.25,1.4,7.5,3.75,1.45,6.5,3.9,1.5,7,3.75,1.4,7.25,4,1.4
9,Lens,Montpellier,A,2.3,3.1,3.2,2.25,3.1,3.2,2.25,3,3.2,2.2,3.2,3.2,2.25,3,2.88,2.25,3,3.1
9,Lorient,Lyon,A,3.6,3.2,2.1,3.7,3.2,2,3.5,3.2,2.05,3.4,3.25,2.1,3.5,3,2,3.5,3.2,2
9,Marseille,Le Mans,H,1.33,4.75,9.5,1.3,4.75,9.6,1.33,4.5,9,1.35,4.7,8,1.25,4.5,10,1.29,4.5,10
9,Nice,Auxerre,A,2.6,3,2.88,2.6,3.1,2.7,2.55,3,2.75,2.5,3.1,2.8,2.38,3,2.75,2.5,3,2.7
9,Paris SG,Monaco,A,1.8,3.3,4.75,1.85,3.3,4.15,1.8,3.2,4.5,1.8,3.3,4.5,1.8,3.2,4,1.85,3.25,4
9,Sochaux,Lille,H,4.2,3.25,1.91,4.3,3.25,1.85,4,3.2,1.9,3.7,3.2,2,3.75,3.2,1.83,4,3.2,1.85
9,Toulouse,Nancy,D,1.95,3.2,4.2,1.95,3.2,3.9,1.9,3.2,4,1.85,3.3,4.2,1.8,3.2,4,1.9,3.2,3.8
9,Bordeaux,Boulogne,D,1.17,6.5,17,1.2,5.75,13,1.2,5.5,14,1.25,5,12,1.14,6,12,1.15,6,15
9,Le Mans,Toulouse,A,2.7,2.88,2.9,2.5,3.1,2.8,2.6,2.9,2.8,2.6,3,2.7,2.5,2.88,2.62,2.5,2.9,2.8
9,Lille,Lens,H,1.44,4,8,1.5,3.65,7,1.44,3.75,8,1.5,3.8,6.7,1.44,3.5,7,1.4,3.8,8
9,Monaco,Nice,H,1.57,3.6,6.5,1.55,3.6,6.25,1.57,3.5,6,1.65,3.4,5.5,1.53,3.25,6,1.55,3.5,6
9,Montpellier,Marseille,H,3.5,3,2.25,3.2,3.1,2.25,3.25,3,2.25,3,3.2,2.3,3.1,2.88,2.2,3.2,3,2.2
9,Nancy,Lorient,H,2.5,2.9,3.1,2.35,3.1,3,2.45,2.9,3,2.3,3.1,3.1,2.38,3,2.7,2.4,2.85,2.9
9,Rennes,Grenoble,H,1.4,4.2,9,1.4,3.9,9,1.4,4,8.25,1.4,4.3,7.5,1.36,3.75,8,1.4,4,7.5
9,Auxerre,St Etienne,H,1.83,3.3,4.75,1.8,3.2,4.75,1.85,3.2,4.25,1.8,3.4,4.3,1.73,3.2,4.33,1.8,3.1,4.5
9,Lyon,Paris SG,H,1.73,3.4,5.25,1.75,3.2,5,1.75,3.3,4.75,1.7,3.4,5.1,1.7,3,5,1.7,3.2,5
9,Valenciennes,Sochaux,D,2,3.1,4.2,1.95,3.15,4,2,3.1,3.75,2,3.1,3.9,1.91,3,3.75,2,3,3.75
9,Boulogne,Montpellier,A,3.75,3,2.15,3.9,3.2,1.95,3.6,3,2.1,3.3,3.1,2.2,3.2,3,2.1,3.5,3.1,2.05
9,Grenoble,Auxerre,H,3.5,3,2.25,3.55,3.2,2.05,3.6,3,2.1,3.55,3.1,2.1,3.4,3,2,3.3,3.1,2.1
9,Lens,Le Mans,H,1.83,3.25,4.75,1.75,3.3,4.85,1.8,3.25,4.5,1.7,3.3,5.2,1.73,3.2,4.33,1.8,3.25,4.2
9,Nice,Lille,D,4.75,3.25,1.83,4.25,3.45,1.8,4,3.2,1.9,4.1,3.2,1.9,3.6,3.1,1.91,3.8,3.2,1.9
9,Paris SG,Lorient,A,1.83,3.25,4.75,1.72,3.4,4.9,1.8,3.25,4.5,1.75,3.3,4.8,1.73,3.2,4.33,1.8,3.25,4.2
9,Rennes,Bordeaux,H,3.25,2.9,2.4,3.15,3.05,2.45,3.1,3,2.3,3.1,3.1,2.3,3,3,2.2,3.1,3,2.25
9,Sochaux,Nancy,D,2.2,3,3.6,2.15,3,3.5,2.1,3,3.6,2.2,3,3.4,2,3,3.4,2.1,3.1,3.3
9,Marseille,Valenciennes,H,1.4,4.33,8,1.42,4.35,8.5,1.4,4.2,7.5,1.45,3.8,7.5,1.4,3.75,7,1.4,4.2,7
9,St Etienne,Monaco,H,2.5,3,3,2.65,3.1,2.6,2.5,3,2.8,2.7,3,2.7,2.38,3.1,2.62,2.55,3,2.65
9,Toulouse,Lyon,D,3.5,3,2.25,3.25,3.25,2.15,3.25,3,2.25,3.05,3,2.4,3.2,3,2.1,3.1,3.1,2.2
9,Le Mans,Sochaux,D,2.38,3,3.25,2.35,3,3.1,2.4,3,3,2.4,3.1,2.95,2.3,2.9,2.9,2.4,2.95,2.9
9,Lille,Boulogne,H,1.29,4.75,13,1.25,5,12,1.25,5,11,1.3,4.8,9.5,1.25,4.5,10,1.25,4.75,11
9,Lyon,Lens,H,1.44,4,8,1.45,4.2,8,1.42,4,7.5,1.5,3.8,6.7,1.36,3.75,8,1.35,4.2,8.5
9,Monaco,Marseille,A,3,3,2.5,3,3.15,2.5,3,3,2.4,3.1,3.1,2.3,2.7,3,2.38,2.8,3,2.45
9,Montpellier,Grenoble,H,1.53,3.75,7,1.5,3.75,6.75,1.5,3.75,6.5,1.45,4,7,1.44,3.75,6,1.45,3.75,6.75
9,Nancy,Paris SG,D,2.7,2.9,2.9,2.5,3,2.85,2.6,3,2.7,2.6,3.1,2.65,2.5,2.88,2.62,2.5,2.9,2.8
9,Valenciennes,Nice,H,2,3.2,4,1.9,3.3,3.95,1.95,3.2,3.8,2.1,3.15,3.5,1.9,3.1,3.6,1.9,3.1,4
9,Auxerre,Rennes,H,2.5,2.9,3.1,2.4,3.1,2.9,2.4,3,3,2.5,3.1,2.8,2.3,2.9,2.9,2.4,3,2.85
9,Bordeaux,St Etienne,H,1.4,4.2,9,1.4,4.4,9,1.4,4,8,1.45,4,7,1.36,4,7,1.4,4,7.5
9,Lorient,Toulouse,D,2.3,3,3.4,2.15,3,3.5,2.25,3,3.2,2.25,3.15,3.1,2.1,2.9,3.25,2.2,3,3.2
9,Boulogne,Le Mans,A,2.4,3.1,3.1,2.35,3.1,3,2.4,3,3,2.3,3.2,3,2.4,3,2.7,2.3,3,3
9,Grenoble,Valenciennes,A,2.5,3.1,2.9,2.55,3.1,2.75,2.5,3,2.8,2.6,3.1,2.65,2.4,3,2.7,2.45,3,2.8
9,Lens,Monaco,H,2.4,3.2,3,2.45,3.15,2.8,2.35,3,3,2.3,3.1,3.1,2.3,2.9,2.9,2.4,3,2.85
9,Nice,Lorient,H,2.4,3.1,2.9,2.3,3.2,3,2.3,3,3.1,2.3,3.1,3.1,2.25,3,2.88,2.3,3,3
9,Paris SG,Toulouse,H,2,3.2,4,2.05,3.25,3.5,2.05,3.1,3.6,2,3.2,3.7,2,3,3.4,1.95,3.2,3.6
9,St Etienne,Montpellier,H,2.25,3.2,3.25,2.3,3.2,3.3,2.25,3,3.2,2.25,3.2,3.05,2.2,3,3,2.2,3,3.2
9,Marseille,Nancy,H,1.5,4,7,1.45,4,7,1.45,4,7,1.4,4.3,7.5,1.4,3.75,7,1.4,4,7.5
9,Rennes,Lille,A,2.5,3.1,2.9,2.45,3.15,3.05,2.4,3,3,2.5,3.1,2.8,2.3,2.9,2.9,2.4,3,2.85
9,Sochaux,Lyon,A,3.6,3.25,2.1,3.6,3.25,2.15,3.5,3.1,2.1,3.4,3.25,2.1,3.5,3.2,1.91,3.2,3,2.2
9,Lorient,Sochaux,H,1.91,3.25,4.2,1.8,3.3,4.5,1.85,3.2,4.25,2,3.2,3.7,1.83,3,4,1.9,3.1,4
9,Lyon,Nice,H,1.33,4.75,10,1.35,4.35,9,1.33,4.5,9,1.3,4.8,9.5,1.29,4.5,8,1.3,4.5,9
9,Monaco,Boulogne,H,1.44,4,8,1.4,4.2,7.75,1.45,3.75,7.5,1.45,4,7,1.36,4,7,1.4,4,7.5
9,Montpellier,Rennes,H,2.38,3,3.25,2.1,3.1,3.5,2.25,3,3.2,2.2,3.15,3.25,2.2,3,3,2.2,3,3.2
9,Nancy,Grenoble,A,1.73,3.5,5,1.65,3.5,5.2,1.73,3.3,4.75,1.7,3.4,5,1.62,3.3,5,1.65,3.4,5
9,Toulouse,Lens,H,2,3.2,4,1.85,3.25,4.3,1.9,3.1,4.2,1.9,3.2,4,1.83,3,4,1.9,3.1,4
9,Valenciennes,St Etienne,H,2.25,3,3.5,2.2,3,3.4,2.2,3,3.3,2.1,3.2,3.5,2.1,3,3.2,2.2,3,3.2
9,Lille,Auxerre,A,1.62,3.6,6,1.65,3.4,5.5,1.65,3.4,5.25,1.6,3.5,5.8,1.62,3.3,5,1.65,3.4,5
9,Paris SG,Marseille,A,2.88,3,2.63,2.7,3.15,2.55,2.7,3,2.6,2.65,3.1,2.6,2.6,3,2.5,2.7,3,2.5
9,Auxerre,Valenciennes,H,1.91,3.1,4.5,1.8,3.2,4.65,1.9,3.1,4.2,1.85,3.4,4,1.83,3,4,1.85,3.1,4.2
9,Boulogne,Lyon,D,7.5,4.2,1.44,7.25,4.3,1.4,7.5,3.75,1.45,7,4,1.45,7,3.75,1.4,7,3.75,1.45
9,Lens,Paris SG,D,2.3,3.1,3.3,2.35,3.15,2.95,2.25,3,3.2,2.1,3.25,3.4,2.25,2.88,3,2.3,3,3
9,Nice,Nancy,A,2.25,3.1,3.4,2.25,3.1,3.15,2.2,3.1,3.2,2,3.3,3.6,2.2,3,3,2.25,3,3.1
9,Rennes,Monaco,H,1.85,3.2,4.6,1.9,3.1,4.3,1.85,3.2,4.2,1.85,3.3,4.1,1.8,3.2,4,1.85,3.1,4.2
9,Sochaux,Toulouse,H,2.35,3.1,3.2,2.2,3.2,3.15,2.3,3,3.1,2.3,3.1,3.1,2.2,3,3,2.3,3,3
9,St Etienne,Lille,D,3.4,3.1,2.25,3.1,3.15,2.25,3.2,3.1,2.2,3,3.2,2.3,3.1,3.1,2.1,3.2,3,2.2
9,Bordeaux,Montpellier,D,1.57,3.6,6.5,1.55,3.6,6.25,1.57,3.5,6,1.6,3.6,5.6,1.57,3.25,5.5,1.55,3.5,5.75
9,Grenoble,Le Mans,D,2.5,3,3,2.45,3,2.95,2.5,2.9,2.9,2.5,3.1,2.8,2.5,3,2.6,2.45,3,2.8
9,Marseille,Lorient,D,1.44,4.2,7.5,1.45,4,7,1.45,3.75,7.5,1.45,4,7,1.44,3.75,6,1.45,3.75,7
9,Bordeaux,Auxerre,A,1.5,3.7,7.5,1.55,3.6,6.3,1.55,3.5,6.5,1.6,3.6,5.6,1.5,3.5,6,1.53,3.6,6
9,Le Mans,Nice,A,2.2,3,3.6,2.2,3.1,3.3,2.2,3,3.3,2.05,3.25,3.5,2.1,3,3.2,2.2,3,3.2
9,Lorient,Lens,H,2,3.2,4,1.95,3.2,3.9,1.95,3.1,4,2,3.3,3.6,1.83,3.2,3.75,1.9,3.2,3.8
9,Lyon,St Etienne,D,1.36,4.33,10,1.35,4.3,9,1.4,4,8,1.4,4.3,7.5,1.33,4,8,1.35,4.2,8.5
9,Monaco,Bordeaux,D,3.5,3,2.25,3.4,3.2,2.25,3.3,3,2.2,3.2,3.2,2.2,3,3,2.2,3.3,3.1,2.1
9,Montpellier,Auxerre,D,2,3.1,4.2,1.95,3.25,3.8,2,3.1,3.75,2,3.25,3.7,1.91,3,3.75,1.9,3.1,4
9,Nancy,Boulogne,A,1.67,3.5,5.5,1.65,3.4,5.45,1.65,3.4,5.25,1.75,3.5,4.6,1.62,3.3,5,1.6,3.4,5.5
9,Paris SG,Sochaux,H,1.75,3.3,5.25,1.8,3.3,4.5,1.75,3.3,4.75,1.85,3.3,4.2,1.73,3.1,4.5,1.75,3.25,4.5
9,Lille,Grenoble,H,1.3,4.75,12,1.3,4.75,9.55,1.3,4.75,9,1.27,4.9,11,1.22,5,9,1.25,5,10
9,Toulouse,Marseille,D,3.6,3.1,2.15,3.5,3.25,2.18,3.5,3.1,2.1,3.4,3.25,2.1,3.4,3,2,3.6,3.1,2
9,Valenciennes,Rennes,A,2.38,3,3.25,2.35,2.95,3.15,2.35,3,3,2.3,3.2,3,2.2,3,3,2.3,3,3
9,Auxerre,Le Mans,H,1.57,3.6,6.5,1.55,3.45,6.75,1.55,3.6,6,1.55,3.5,6.5,1.53,3.3,6,1.53,3.6,6
9,Boulogne,Lorient,H,3.1,3,2.45,2.9,3.1,2.4,3,3,2.35,2.8,3.1,2.5,2.8,3,2.3,2.85,3,2.4
9,Grenoble,Monaco,D,2.75,3.1,2.63,2.85,3.2,2.4,2.8,3,2.5,2.65,3.1,2.6,2.75,3,2.38,2.85,3,2.4
9,Lens,Sochaux,D,2,3.2,4,1.95,3.2,3.9,1.95,3.1,4,1.9,3.2,4,1.91,3,3.75,2,3.1,3.6
9,Nice,Paris SG,H,2.5,3.1,2.9,2.5,3.15,2.75,2.5,3,2.8,2.6,3.1,2.65,2.4,2.9,2.75,2.45,3,2.8
9,Rennes,Toulouse,H,1.91,3.25,4.5,2,3.05,3.95,1.95,3.1,4,1.85,3.25,4.2,1.91,3.1,3.6,1.95,3.1,3.75
9,St Etienne,Nancy,D,2.05,3.1,3.8,1.95,3.2,3.9,1.95,3.1,4,1.9,3.3,3.9,1.91,3,3.75,2,3.1,3.6
9,Bordeaux,Lille,H,1.85,3.3,4.33,1.9,3.25,4,1.9,3.2,4,1.9,3.3,3.9,1.83,3,4,1.85,3.25,4
9,Marseille,Lyon,H,2.38,3.1,3.1,2.35,3.15,2.95,2.3,3.1,3,2.3,3.1,3.1,2.25,3,2.88,2.3,3.1,2.9
9,Montpellier,Valenciennes,H,1.85,3.25,4.6,1.8,3.4,4.3,1.8,3.2,4.5,1.75,3.4,4.7,1.8,3.2,4,1.75,3.25,4.5
9,Lyon,Grenoble,H,1.29,5,12,1.3,4.75,10,1.25,5,11,1.33,4.6,9,1.2,5,11,1.2,5.5,12
9,Le Mans,Rennes,A,3,3,2.5,3,3,2.4,2.9,3,2.45,2.85,3.2,2.4,2.7,3,2.38,2.85,3,2.4
9,Lille,Montpellier,H,1.8,3.4,4.75,1.8,3.3,4.5,1.8,3.2,4.5,1.85,3.4,4,1.73,3.2,4.33,1.8,3.2,4.33
9,Lorient,St Etienne,H,2.05,3.1,4,2,3.2,3.75,1.9,3.2,4,2,3,4,1.83,3.2,3.75,1.9,3.2,3.8
9,Nancy,Lens,H,2.3,3.1,3.3,2.25,3.1,3.2,2.25,3,3.2,2.3,2.9,3.3,2.25,3,2.88,2.2,3.1,3.1
9,Paris SG,Boulogne,H,1.4,4.2,9,1.4,4.05,8.25,1.4,4,8,1.5,3.8,6.7,1.33,4,8,1.4,4,7.5
9,Toulouse,Nice,A,1.83,3.3,4.75,1.85,3.2,4.4,1.85,3.2,4.25,1.8,3.2,4.6,1.83,3,4,1.85,3.2,4
9,Monaco,Auxerre,D,2.4,3,3.2,2.4,2.95,3.1,2.4,3,3,2.5,3.1,2.8,2.25,3,2.88,2.4,3,2.85
9,Bordeaux,Nancy,A,1.45,4.2,7,1.44,4,7.25,1.42,4.1,7,1.4,4.3,7.5,1.36,4,7,1.4,4.2,7
9,Grenoble,Lorient,A,2.88,3,2.63,2.9,3.1,2.4,2.8,3,2.5,2.95,3.1,2.4,2.8,2.9,2.38,2.9,3,2.35
9,Montpellier,Monaco,D,1.8,3.3,4.75,1.8,3.3,4.5,1.8,3.2,4.5,1.85,3.4,4,1.8,3.2,4,1.8,3.25,4.2
9,Nice,Sochaux,D,2.05,3.1,3.9,2,3.05,3.95,2.05,3,3.75,2.1,3,3.6,2,2.88,3.6,2.1,3,3.4
9,Rennes,Lyon,A,2.65,3.1,2.75,2.65,3.05,2.65,2.6,3,2.7,2.7,3.2,2.5,2.7,3,2.4,2.6,3,2.6
9,St Etienne,Le Mans,H,1.8,3.3,4.75,1.8,3.15,4.8,1.8,3.2,4.5,1.8,3.4,4.3,1.73,3.1,4.5,1.8,3.2,4.33
9,Valenciennes,Lille,H,3.6,3.2,2.1,3.45,3.3,2.05,3.75,3,2.05,3.7,3.2,2,3.2,3,2.1,3.3,3.1,2.1
9,Auxerre,Paris SG,D,2.2,3,3.6,2.15,3.05,3.45,2.15,3,3.4,2,3.2,3.7,2.1,2.9,3.25,2.1,3,3.4
9,Boulogne,Toulouse,D,2.9,3,2.6,2.75,3.05,2.55,2.75,3,2.55,2.6,3.1,2.65,2.6,3,2.5,2.8,2.95,2.45
9,Marseille,Lens,H,1.36,4.6,9,1.32,4.5,10,1.33,4.5,8.5,1.3,4.8,9.5,1.33,4,8,1.35,4.2,8
9,Marseille,Sochaux,H,1.36,4.5,9,1.4,4.2,7.75,1.35,4.2,9,1.3,4.8,9.5,1.36,4,7,1.36,4.2,7.5
9,Le Mans,Montpellier,D,3.5,3.1,2.2,3.3,3.1,2.2,3.2,3.1,2.2,3.2,3.2,2.2,3.2,3,2.1,3.2,3.1,2.15
9,Lens,Boulogne,H,1.7,3.4,5.5,1.7,3.3,5.25,1.7,3.3,5,1.75,3.5,4.6,1.67,3.3,4.5,1.65,3.4,5
9,Lorient,Rennes,D,2.5,3,3,2.35,3.05,3.05,2.4,3,3,2.4,3.2,2.85,2.38,2.88,2.8,2.4,2.95,2.9
9,Monaco,Valenciennes,H,2.1,3.1,3.8,1.9,3.25,4,1.95,3.1,4,1.9,3.2,4,1.91,3,3.75,1.95,3.1,3.75
9,Paris SG,Bordeaux,H,3.1,3.1,2.4,3.25,3.25,2.3,3,3,2.4,2.85,3.2,2.4,2.9,2.9,2.3,2.9,2.95,2.4
9,Sochaux,St Etienne,A,2.2,3,3.6,2.15,3,3.5,2.1,3,3.6,2.1,3,3.6,2,2.88,3.6,2.05,3.1,3.4
9,Toulouse,Grenoble,H,1.57,3.6,6.5,1.55,3.5,6.5,1.55,3.6,6,1.5,3.8,6.7,1.5,3.5,6,1.5,3.75,6
9,Lyon,Lille,D,1.83,3.4,4.5,1.85,3.4,4.5,1.8,3.25,4.5,1.7,3.5,4.9,1.8,3,4.33,1.75,3.25,4.5
9,Marseille,Nice,H,1.3,5,12,1.38,4.75,9,1.3,4.75,9,1.3,4.8,9.5,1.29,4.5,8,1.3,4.3,10
9,Nancy,Auxerre,A,2.75,3,2.75,2.55,3.05,2.75,2.6,3,2.7,2.6,3.2,2.6,2.5,2.9,2.6,2.6,2.9,2.7
9,Le Mans,Bordeaux,H,6.5,3.8,1.55,5.75,3.75,1.57,5,3.5,1.65,5.3,3.5,1.6,5,3.25,1.62,5.25,3.5,1.6
9,Sochaux,Marseille,A,5.25,3.6,1.67,5.5,3.7,1.6,5.5,3.7,1.6,5.2,3.4,1.65,5,3.25,1.67,4.5,3.6,1.67
9,Auxerre,Lorient,H,1.91,3.3,4.2,1.9,3.25,4,1.9,3.2,4,1.7,3.5,4.4,1.8,3.2,4,1.85,3.2,4
9,Bordeaux,Lyon,D,2.15,3.2,3.5,2.2,3.3,3.4,2.1,3.1,3.4,2,3.3,3.3,2.1,3,3.2,2.1,3.1,3.3
9,Boulogne,Marseille,A,6.5,4,1.5,6.85,4.05,1.45,7,3.75,1.47,6.5,3.9,1.45,6,3.75,1.44,7,3.75,1.45
9,Grenoble,Sochaux,D,2.7,3,2.75,2.6,3.2,2.6,2.6,3,2.7,2.5,3,2.7,2.6,2.8,2.6,2.6,3,2.6
9,Nice,Lens,D,2,3.2,4,2,3.1,3.85,2.05,3,3.75,1.85,3.3,3.9,2,2.88,3.6,2,3.1,3.6
9,Rennes,Nancy,D,1.67,3.5,5.5,1.65,3.4,5.5,1.67,3.4,5,1.65,3.5,4.6,1.62,3.3,5,1.65,3.4,5
9,Valenciennes,Le Mans,A,1.67,3.5,5.5,1.7,3.4,5,1.67,3.4,5,1.7,3.5,4.4,1.62,3.3,5,1.65,3.4,5
9,Lille,Monaco,H,1.44,4.2,7.5,1.45,4,7,1.5,3.75,6.5,1.5,3.8,5.7,1.5,3.5,6,1.45,3.75,7
9,Montpellier,Toulouse,D,1.73,3.4,5.25,1.65,3.5,5.25,1.7,3.3,5,1.75,3.4,4.3,1.62,3.3,5,1.73,3.4,4.33
9,St Etienne,Paris SG,D,2.45,3.1,3,2.5,3.2,2.95,2.45,3,2.9,2.25,3.1,3,2.38,2.88,2.8,2.4,3,2.85
9,Le Mans,Lille,A,5.5,3.5,1.67,5,3.6,1.65,4.75,3.4,1.7,4.3,3.4,1.75,5,3.3,1.62,5,3.4,1.65
9,Lorient,Bordeaux,H,3.75,3.25,2.05,3.8,3.3,1.95,3.6,3.2,2,3.7,3.3,1.9,3.4,3,2,3.5,3.2,2
9,Nancy,Montpellier,D,3,3,2.5,2.75,3.2,2.5,2.9,3,2.45,2.65,3.1,2.5,2.7,3,2.4,2.8,3.05,2.4
9,Nice,Grenoble,H,1.57,3.6,6.5,1.5,3.8,6.75,1.5,3.6,7,1.5,3.8,5.7,1.5,3.5,6,1.53,3.6,6
9,Paris SG,Rennes,D,2.25,3.1,3.4,2.15,3.1,3.4,2.15,3.1,3.3,2.1,3.2,3.2,2.1,3,3.2,2.15,3.1,3.2
9,Sochaux,Boulogne,A,1.73,3.4,5.25,1.7,3.3,5.25,1.67,3.4,5,1.75,3.3,4.4,1.62,3.3,5,1.65,3.4,5
9,Lens,Valenciennes,D,2,3.1,4.2,2.15,3.1,3.4,2.15,3.1,3.3,2,3.3,3.3,2,3,3.4,2.1,3.1,3.3
9,Marseille,St Etienne,H,1.25,5.25,13,1.22,5.5,12.5,1.28,4.75,10,1.3,4.8,8.5,1.25,4.5,10,1.2,5.5,12
9,Toulouse,Auxerre,A,2.7,2.9,2.9,2.65,3,2.7,2.55,3,2.75,2.6,3,2.6,2.6,3,2.5,2.55,3,2.65
9,Grenoble,Paris SG,H,3,3.2,2.4,3,3.2,2.4,3.2,3.1,2.2,2.65,3.05,2.5,3.2,3,2.1,3,3.1,2.25
9,Monaco,Le Mans,D,1.95,3.3,4,1.95,3.3,4,1.85,3.25,4.2,1.9,3.3,3.7,1.73,3.2,4.33,1.85,3.2,4
9,Valenciennes,Bordeaux,H,3.75,3.2,2.05,3.75,3.2,2.05,3.5,3.2,2.05,3.4,3.2,2,3.4,3,2,3.5,3.2,2
9,Auxerre,Marseille,D,3.2,3.1,2.38,2.95,3.2,2.35,3,3.1,2.3,2.8,3.2,2.3,2.88,3,2.25,3,3.1,2.25
9,Bordeaux,Toulouse,H,1.44,4.2,7.5,1.4,4.2,7.75,1.45,3.9,7,1.45,3.9,6.5,1.4,3.75,7,1.45,3.75,6.75
9,Boulogne,Nice,D,2.75,3.1,2.65,2.45,3.1,2.85,2.6,3,2.7,2.4,3.05,2.8,2.5,2.9,2.6,2.6,3,2.6
9,Lille,Nancy,H,1.36,4.6,8.5,1.35,4.6,8.25,1.35,4.5,8,1.3,4.8,8.5,1.33,4.33,7,1.35,4.2,8
9,Montpellier,Lyon,A,3.6,3.1,2.15,3.2,3.2,2.2,3.2,3.1,2.2,3.1,3.1,2.2,3.1,3.1,2.1,3.2,3.1,2.15
9,Rennes,Sochaux,A,1.62,3.6,6,1.55,3.7,6.25,1.6,3.5,5.5,1.6,3.5,5.2,1.57,3.5,5,1.6,3.5,5.2
9,St Etienne,Lens,A,1.91,3.2,4.1,1.88,3.2,4.25,1.95,3.2,3.8,1.9,3.3,3.7,1.91,3.1,3.6,1.95,3.1,3.75
